app_id,y_prob,prediction_label
info.hasanaga.azeeng,0.07814982688728295,0
info.hasanaga.azerus,0.061571182337369135,0
net.fileden.dictionary,0.28073256398512136,0
ua.mybible,0.07762646546919774,0
com.accela.pma,0.1003393174150832,0
com.airgms.mobile,0.39369501440391896,1
com.autoroutesante.iCyclop,0.10561630544603998,0
com.bpmobile.iscanner.free,0.6181043589235751,1
com.companyname.Unimovil,0.10338109760180755,0
com.deltatechnepal.delta_sales_app,0.2200941530954185,0
com.digistore24.reports,0.21223549486934506,0
com.fareclock.tc,0.06353693427076473,0
com.flick2know.gt,0.09385598144573958,0
com.getjobber.jobber,0.2689748352930669,0
com.gigsmart.requester,0.14578590904635874,0
com.hirist.jobseeker,0.16942999319254043,0
com.intellifluence.intellifluence,0.22214891282978289,0
com.ionicframework.snapaddybusinesscards938320,0.25760547581555426,0
com.itgurussoftware.android.peoplehr,0.22227674711307785,0
com.mailchimp.mailchimp,0.49914552468086903,1
com.viasql.classic,0.14797563032027297,0
com.wantedly.android.namecard_scanner,0.4934689508095433,1
cz.dactylgroup.smartsupp.android,0.9118302094892338,1
io.doubletick.mobile.crm,0.7627368887334554,1
io.shepherdworkshop.app,0.08332596513075428,0
nl.ibridge.planning,0.1662081335546559,0
org.geminishalesolutions.gemini,0.1217747152169361,0
ru.dikidi.beauty.business,0.42761988380694077,1
th.co.gofive.empeo,0.5347169819788408,1
us.nextforce.app,0.11860586943716367,0
com.astarsoftware.spades,0.05009312662561375,0
com.casualino.vipbelote.single,0.09648060275814223,0
com.eryodsoft.android.cards.damedepique,0.04251798462161428,0
com.eryodsoft.android.cards.tarot.lite,0.05425184491599648,0
com.jpapale.cyberjass,0.050764678566345,0
com.tonielro.mygdxgame,0.044991705979557824,0
net.becvert.tarotfrancais,0.06464378434523041,0
com.iaan.pencilcamera,0.06143420092098324,0
com.gemtechnologies.gem4me,0.6224378410204828,1
com.handcent.app.nextsms,0.9231730136091597,1
com.jesusrojo.vttvfull,0.11515071016678542,0
com.messages.chat,0.37296470775212864,1
